bucket_time_ms,open,high,low,close,ret_5s,ret_60s,ret_300s,ret_900s,rv_300s,range_pct,body_pct,upper_wick_pct,lower_wick_pct,price_ema_60s,price_ema_300s,price_ema_900s,price_trend_60_300,price_trend_300_900,delta_notional,total_notional,delta_vol,total_vol,flow_share,flow_share_ema_60s,flow_share_ema_300s,flow_share_ema_900s,flow_accel_60_300,flow_accel_300_900,flow_z_300s,flow_adv_900s,num_trades,trades_per_sec,notional_per_sec,vol_per_sec,avg_trade_notional,avg_trade_vol,buy_share_notional,sell_share_notional,is_warmed_up,gap_ms,data_gap
1768559680000,95384.9,95384.91,95384.9,95384.9,0.0,-0.00015839827197616785,-0.0006077731318381296,0.0,5.983119432944099e-05,1.0483839695080904e-05,0.0,0.9999999999,0.0,95398.31040569296,95415.01108870977,95423.76866584964,-16.700683016810217,-8.757577139869682,1727.4208991000005,5142.2003191,0.01811,0.05391,0.33593030063098306,-0.004990971665121906,-0.07619948661725028,-0.31709179863338605,0.07120851495212838,0.24089231201613576,0.01032146479808445,0.0,11,2.2,1028.44006382,0.010782,467.4727562818182,0.004900909090909091,0.6679651503154914,0.33203484968450836,0,1215,0
1768559685000,95384.9,95399.04,95384.9,95399.03,0.00014812568360333955,-6.456880253580266e-05,-0.0003357960856380515,0.0,6.135279309530853e-05,0.01482195364040852,0.9992927864217991,0.000707213578130199,0.0,95398.42111250942,95414.48711858812,95423.49531042589,-16.06600607870496,-9.008191837769118,119145.18291389999,122382.8961761,1.2490799999999989,1.2830199999999987,0.9735443974332723,0.1455529312730926,-0.04178165435329871,-0.30283062519618537,0.18733458562639133,0.26104897084288664,0.7107472786636648,0.0,459,91.8,24476.57923522,0.2566039999999997,266.629403433769,0.0027952505446623066,0.9867721987166361,0.013227801283363849,0,648,0
1768559690000,95399.03,95399.04,95399.03,95399.03,0.0,-6.58265949518011e-05,-0.0003356912979572968,0.0,6.135295356550507e-05,1.0482286868913981e-05,0.0,0.9999999999,0.0,95398.51478750797,95413.98032781473,95423.22497550405,-15.465540306759067,-9.244647689323756,-2884.8663816000003,8334.0595464,-0.030240000000000006,0.08736000000000001,-0.34615380002248164,0.06990574184300426,-0.05176106896540307,-0.30330933431028806,0.12166681080840733,0.251548265344885,-0.01721094996950427,0.0,12,2.4,1666.81190928,0.017472,694.5049622,0.007280000000000001,0.32692309998875907,0.6730769000112408,0,2079,0
1768559695000,95399.03,95399.04,95399.03,95399.03,0.0,-6.593141091570942e-05,-0.0003356912979572968,0.0,6.135295356550507e-05,1.0482286868913981e-05,0.0,0.9999999999,0.0,95398.59405096827,95413.49015313227,95422.95762770843,-14.896102163998876,-9.467474576158565,-2451.7549826000004,4138.4100098,-0.025699999999999994,0.043379999999999995,-0.5924388779251207,-0.03199343042901498,-0.06948821024277087,-0.3065041358971923,0.03749477981375589,0.23701592565442142,-0.014627169360961857,0.0,11,2.2,827.68200196,0.008676,376.2190918,0.003943636363636364,0.20378056103743958,0.7962194389625603,0,1434,0
1768559700000,95399.03,95399.04,95399.03,95399.04,1.0482286150192976e-07,-6.572177209029917e-05,-0.0003327572035569659,0.0,6.135636446415874e-05,1.0482285770130718e-05,0.9999999999,0.0,0.0,95398.6626585116,95413.01637761973,95422.69334452933,-14.353719108126825,-9.676966909595649,875.7650439000026,36301.2408441,0.009180000000000021,0.38052,0.02412493412170344,-0.023359835882750608,-0.06641892682098482,-0.3028507760074807,0.04305909093823422,0.2364318491864959,0.005224579263785084,0.0,90,18.0,7260.2481688200005,0.076104,403.34712049,0.004228,0.5120624670608517,0.4879375329391482,0,41,0
1768559705000,95399.04,95410.85,95399.03,95410.85,0.00012378813294411373,5.806636085381456e-05,-0.0002089690706128522,0.0,6.358668989110637e-05,0.01238852813910261,0.9991539763116959,0.0,0.0008460236882195055,95400.5376341252,95412.94534884531,95422.56247884392,-12.407714720116928,-9.61712999860174,26397.736445999995,26977.762548399995,0.2767000000000003,0.28278000000000025,0.9784998440341599,0.13077242256600488,-0.0321592949896686,-0.2886922056202803,0.16293171755567348,0.2565329106306117,0.15741108159175515,0.0,782,156.4,5395.552509679999,0.05655600000000005,34.498417581074165,0.00036161125319693127,0.98924992201708,0.010750077982920055,0,774,0
1768559710000,95410.85,95410.86,95410.85,95410.85,0.0,5.7961544889906236e-05,-0.0001511244310297144,0.0,6.31857520411003e-05,1.0480988267855605e-05,0.0,0.9999999999,0.0,95402.12415195208,95412.87664888318,95422.43305918817,-10.752496931090718,-9.55641030499828,-31163.091213500004,42870.0037355,-0.32661999999999997,0.44932,-0.7269206554254232,-0.0011803586634455965,-0.05493835598756219,-0.29353450893304434,0.053757997324116596,0.23859615294548214,-0.18581206500483202,0.0,24,4.8,8574.0007471,0.089864,1786.2501556458335,0.018721666666666668,0.1365396722872884,0.8634603277127116,0,800,0
1768559715000,95410.85,95410.86,95410.85,95410.85,0.0,5.806636085381456e-05,1.6769721849385633e-05,0.0,5.933836127309829e-05,1.0480988267855605e-05,0.0,0.9999999999,0.0,95403.4665901133,95412.81020137882,95422.30506958388,-9.34361126551812,-9.494868205059902,-76001.42062240001,79094.64070360002,-0.79657,0.8289899999999999,-0.9608921659712499,-0.14882832901849244,-0.08464175959358475,-0.30090862669037255,-0.06418656942490769,0.2162668670967878,-0.4528734431873215,0.0,22,4.4,15818.928140720003,0.16579799999999997,3595.210941072728,0.03768136363636363,0.019553917014374977,0.980446082985625,0,573,0
1768559720000,95410.85,95410.86,95410.85,95410.86,1.0480987633343375e-07,5.806635476623967e-05,1.6874531725719066e-05,0.0,5.9338354448444255e-05,1.048098716934457e-05,0.9999999999,0.0,0.0,95404.60403778817,95412.74626035,95422.1786047266,-8.14222256182984,-9.432344376604306,2110.4882616,2843.2435896,0.022120000000000004,0.029800000000000004,0.7422819027253701,-0.011734447211744353,-0.05752950837001245,-0.289381659514508,0.0457950611582681,0.23185215114449556,0.012574920890039497,0.0,47,9.4,568.6487179200001,0.005960000000000001,60.49454445957447,0.0006340425531914894,0.8711409513626849,0.12885904863731476,0,896,0
1768559725000,95410.86,95410.86,95410.85,95410.86,0.0,5.817117073014799e-05,1.6874531725719066e-05,0.0,5.9338354448444255e-05,1.048098716934457e-05,0.0,0.0,0.9999999999,95405.56649351306,95412.68441574837,95422.05353727107,-7.117922235309379,-9.36912152270088,6439.279014,7824.644555999999,0.06749,0.08201,0.8229484378382796,0.11667830433441317,-0.028661378986134016,-0.2770907192122673,0.1453396833205472,0.24842934022613328,0.038363024747394725,0.0,5,1.0,1564.9289112,0.016402,1564.9289112,0.016402,0.9114742189191398,0.08852578108086012,0,1452,0
1768559730000,95410.86,95410.86,95410.85,95410.85,-1.0480987633343375e-07,0.0002719138010185418,1.6664910214458928e-05,0.0,5.933837118328163e-05,1.0480988267855605e-05,0.9999999999,0.0,0.0,95406.37934066489,95412.62427096974,95421.92974127912,-6.244930304848822,-9.305470309380325,-89036.451106,89141.40305199998,-0.93319,0.9342900000000001,-0.9988226352468474,-0.054937224831934625,-0.0604699447651738,-0.28506565751099194,0.005532719933239172,0.22459571274581813,-0.5296332143945112,0.0,13,2.6,17828.280610399997,0.18685800000000002,6857.031003999999,0.07186846153846155,0.0005886823765763315,0.9994113176234237,0,806,0
1768559735000,95410.85,95410.86,95410.85,95410.85,0.0,0.0002720186394089552,-6.340796872628118e-05,0.0,5.840644389079195e-05,1.0480988267855605e-05,0.0,0.9999999999,0.0,95407.06713440875,95412.56609815106,95421.80731319869,-5.498963742313208,-9.241215047630249,-1819.4849038000002,1928.2532842,-0.01907,0.020210000000000002,-0.9435922753036425,-0.19165338644296662,-0.08942477527463179,-0.2923421947241704,-0.10222861116833483,0.20291741944953862,-0.01107222209631735,0.0,10,2.0,385.65065684,0.0040420000000000005,192.82532842,0.0020210000000000002,0.028203862348178527,0.971796137651821,0,413,0
1768559740000,95410.85,95419.36,95410.85,95419.36,8.91892327281596e-05,0.0003612078721371148,2.5781264001878412e-05,0.0,5.9557421293986004e-05,0.008918525548688192,0.9999999999998824,0.0,0.0,95408.9583444997,95412.78884903135,95421.7802710639,-3.830504531651968,-8.991422032544506,-55461.7580491,89600.89829089999,-0.5812999999999999,0.9391,-0.618986629676823,-0.2573969623250984,-0.1067874590255233,-0.2959515254971279,-0.1506095032995751,0.18916406647160458,-0.33741628296222315,0.0,190,38.0,17920.179658179997,0.18782000000000001,471.5836752152631,0.004942631578947369,0.19050668516158853,0.8094933148384115,0,661,0
1768559745000,95419.36,95423.35,95419.36,95423.34,4.17097431615332e-05,0.00025479193169530845,6.75958104068286e-05,0.0,5.9795231910916244e-05,0.004181366948594798,0.9974937343332587,0.002506265666490624,0.0,95411.17090688436,95413.13478840736,95421.79750563778,-1.963881522999145,-8.662717230414273,18485.761658900003,19899.935557700002,0.19373000000000007,0.20855000000000007,0.9289357548571153,-0.07488423660475782,-0.07282932086543678,-0.28241685941586553,-0.0020549157393210393,0.20958753855042875,0.11242529106860066,0.0,145,29.0,3979.9871115400006,0.04171000000000001,137.24093488068968,0.001438275862068966,0.9644678774285577,0.03553212257144233,0,1098,0
1768559750000,95423.34,95423.35,95423.34,95423.34,0.0,0.00025479193169530845,6.749100716341161e-05,0.0,5.979526379588642e-05,1.0479616422264434e-05,0.0,0.9999999999,0.0,95413.04307505599,95413.46938550875,95421.81454977437,-0.42631045276357327,-8.345164265614585,-36182.621983,37675.04317699999,-0.37917999999999996,0.39481999999999995,-0.9603870077337803,-0.21111543216306897,-0.10192957289390706,-0.2899082422702071,-0.10918585926916191,0.18797866937630006,-0.2231653912282934,0.0,11,2.2,7535.008635399999,0.07896399999999999,3425.0039251818175,0.03589272727272727,0.01980649613310993,0.9801935038668901,0,3306,0
1768559755000,95423.34,95423.35,95423.34,95423.34,0.0,0.00025479193169530845,6.749100716341161e-05,0.0,5.979526379588642e-05,1.0479616422264434e-05,0.0,0.9999999999,0.0,95414.62721735507,95413.79301221337,95421.83140557796,0.8342051416984759,-8.038393364593503,362.6087677,1082.1007513,0.0037999999999999996,0.01134,0.33509704827796627,-0.12708274286444815,-0.0876008312161407,-0.283002106463045,-0.039481911648307444,0.19540127524690432,0.0022366855338448715,0.0,11,2.2,216.42015025999999,0.002268,98.37279557272727,0.0010309090909090908,0.6675485241389828,0.3324514758610165,0,905,0
1768559760000,95423.34,95423.35,95423.34,95423.34,0.0,0.0002546871088338065,6.749100716341161e-05,0.0,5.979526379588642e-05,1.0479616422264434e-05,0.0,0.9999999999,0.0,95415.96764545428,95414.10602820637,95421.84807512959,1.8616172479087254,-7.742046923216549,-523.8733484999993,15564.5017755,-0.0054900000000000365,0.16311000000000003,-0.03365821508817105,-0.11270973859117475,-0.08583222085128923,-0.28024692534288065,-0.026877517739885518,0.19441470449159143,-0.003231330029904166,0.0,41,8.2,3112.9003551,0.032622000000000005,379.6219945243903,0.00397829268292683,0.48317089245591444,0.5168291075440855,0,690,0
1768559765000,95423.34,95423.35,95423.34,95423.35,1.0479615752956306e-07,0.00013100377204722236,6.770060656435817e-05,0.0,5.979519686272256e-05,1.0479615324040944e-05,0.9999999999,0.0,0.0,95417.10339230747,95414.40910924878,95421.86467098452,2.6942830586922355,-7.455561735740048,-2877.0136337,4161.4119247,-0.030149999999999996,0.043609999999999996,-0.6913551664096329,-0.20173211210170677,-0.10568543218107099,-0.2847895578408558,-0.09604667992063579,0.1791041256597848,-0.017745899531944935,0.0,34,6.8,832.2823849399999,0.008721999999999999,122.3944683735294,0.0012826470588235292,0.15432241679518346,0.8456775832048165,0,201,0
1768559770000,95423.35,95423.35,95423.34,95423.34,-1.0479615752956306e-07,0.0001308989758896928,6.75958104068286e-05,0.0,5.979523191049526e-05,1.0479616422264434e-05,0.9999999999,0.0,0.0,95418.06287041401,95414.70192533897,95421.8809729626,3.360945075037307,-7.179047623620136,-1899.8786927,2027.7459817,-0.019909999999999997,0.021249999999999998,-0.9369411700706216,-0.3148411979430783,-0.13293971866925297,-0.2919956530036157,-0.18190147927382533,0.15905593433436271,-0.011719029247559349,0.0,7,1.4,405.54919634,0.0042499999999999994,289.67799738571426,0.0030357142857142853,0.031529414964689,0.9684705850353106,0,478,0
1768559775000,95423.34,95423.35,95423.34,95423.34,0.0,0.0001308989758896928,6.770061366090374e-05,0.0,5.979519686024204e-05,1.0479616422264434e-05,0.0,0.9999999999,0.0,95418.87473650416,95414.98514090163,95421.89709480832,3.889595602537156,-6.911953906688723,-219.47366179999995,604.9839958,-0.002300000000000001,0.006340000000000001,-0.3627759797344371,-0.3222157797571335,-0.14047533378614424,-0.2927777560614148,-0.18174044597098926,0.15230242227527058,-0.001353656318185265,0.0,6,1.2,120.99679916,0.0012680000000000002,100.83066596666667,0.001056666666666667,0.3186120101327806,0.6813879898672177,0,2785,0
1768559780000,95423.34,95423.35,95423.34,95423.34,0.0,0.00013079416601335936,0.00010438242712496049,0.0,5.958923059149543e-05,1.0479616422264434e-05,0.0,0.9999999999,0.0,95419.56170011891,95415.25907070813,95421.9130385121,4.302629410783993,-6.653967803969863,-2267.2585063999995,3259.6613463999993,-0.023760000000000003,0.03416,-0.6955503242396578,-0.3796518635236757,-0.15867451380101355,-0.29722828167664406,-0.22097734972266214,0.1385537678756305,-0.013983002097627968,0.0,11,2.2,651.9322692799999,0.006832,296.3328496727272,0.003105454545454546,0.15222483788017102,0.8477751621198287,0,1308,0
1768559785000,95423.34,95423.35,95423.34,95423.34,0.0,0.00013079416601335936,0.00010438242712496049,0.0,5.958923059149543e-05,1.0479616422264434e-05,0.0,0.9999999999,0.0,95420.14297702369,95415.5240192095,95421.92880604234,4.6189578141929815,-6.404786832848913,5651.925096800001,7108.0852652,0.059230000000000005,0.07449,0.7951403065563778,-0.19891460658828283,-0.12740189674011548,-0.2851579105359477,-0.07151270984816735,0.1577560137958322,0.03485432709525261,0.0,6,1.2,1421.61705304,0.014898,1184.6808775333334,0.012415,0.8975701532781888,0.10242984672181107,0,637,0
